country,monit_program,monit_purpose,report_institute,monit_year,date_ices,day,month,num_indiv_subsample,bulk_id,station,year,species,basis_determination,matrix_analyzed,qflag,sub_samp_id,samp_ref,sub_samp_ref,date,variable,longitude,latitude,value,detect_lim,quant_lim,muscle_EXLIP%,NA_FATWT%,muscle_FATWT%,muscle_LIPIDWT%,muscle_DRYWT%,liver_DRYWT%,NA_EXLIP%,wholeorganism_AGMEA,wholeorganism_WTMEA,wholeorganism_LNMEA,NA_DRYWT%,liver_EXLIP%,wholeorganism_LNMIN,wholeorganism_LNMAX,wholeorganism_WTMAX,wholeorganism_WTMIN,liver_WTMAX,muscle_WTMAX,liver_WTMEA,liver_WTMIN,muscle_WTMEA,muscle_WTMIN,wholeorganism_AGMAX,wholeorganism_AGMIN,NA_LNMIN,NA_LNMAX,NA_LNMEA,NA_WTMEA,liver_FATWT%,value_pfos_muscle_equiv,detect_lim_pfos_muscle_equiv,quant_lim_pfos_muscle_equiv,value_pfos_muscle_equiv_wet_wgt,detect_lim_pfos_muscle_equiv_wet_wgt,quant_lim_pfos_muscle_equiv_wet_wgt,qflagged
Sweden,COMB,T,SERI,2012,20/12/2012,20,12,12,NA,Landsort,2012,Clupea harengus,wet weight,liver,D,711007121,2177970,3789253,2012-12-20,PFHpA,18.0043,58.693600000000004,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Sweden,COMB,T,SERI,2012,01/10/2012,1,10,12,NA,Ängskärsklubb,2012,Clupea harengus,wet weight,liver,D,297902990,2177934,3787874,2012-10-01,PFHpA,18.162399999999998,60.5326,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Sweden,COMB,T,SERI,2012,01/10/2012,1,10,12,NA,Kinnbäcksfjärden,2012,Clupea harengus,wet weight,liver,D,240802419,2177958,3788898,2012-10-01,PFHpA,21.474999999999998,65.0568,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Sweden,COMB,T,SERI,2012,17/09/2012,17,9,12,NA,Rånefjärden,2012,Clupea harengus,wet weight,liver,NA,492704938,2177985,3789577,2012-09-17,PFOS,22.4181,65.7555,8.57,0.15000000000000002,NA,1.8,NA,NA,NA,19,25,NA,5,28.2,124,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47877094972067047,0.008379888268156426,NA,0.47877094972067047,0.008379888268156426,NA,FALSE
Sweden,COMB,T,SERI,2012,12/10/2012,12,10,12,NA,Bothnian Sea off shore,2012,Clupea harengus,wet weight,liver,NA,399504006,2177986,3789579,2012-10-12,PFOS,19.5,61.25,11.26,0.15000000000000002,NA,3.6,NA,NA,NA,21.5,25,NA,9,33.7,151,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.629050279329609,0.008379888268156426,NA,0.629050279329609,0.008379888268156426,NA,FALSE
Sweden,COMB,T,SERI,2012,07/10/2012,7,10,12,NA,N Baltic Proper off shore,2012,Clupea harengus,wet weight,liver,NA,425804269,2177987,3789580,2012-10-07,PFOS,20.5,58.75,10.77,0.15000000000000002,NA,6.1,NA,NA,NA,27.1,36,NA,6,37.9,168,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6016759776536313,0.008379888268156426,NA,0.6016759776536313,0.008379888268156426,NA,FALSE
Sweden,COMB,T,SERI,2012,20/09/2012,20,9,12,NA,Kullen,2012,Clupea harengus,wet weight,liver,NA,737007381,2177982,3789571,2012-09-20,PFOS,12.3811,56.325100000000006,3.71,0.15000000000000002,NA,11.7,NA,NA,NA,30,35,NA,4,99.6,174,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20726256983240224,0.008379888268156426,NA,0.20726256983240224,0.008379888268156426,NA,FALSE
Sweden,COMB,T,SERI,2012,03/12/2012,3,12,12,NA,Abbekås,2012,Clupea harengus,wet weight,liver,NA,678006791,2177978,3789563,2012-12-03,PFOS,13.610999999999999,55.3163,19.86,0.15000000000000002,NA,4,NA,NA,NA,22.1,28,NA,3,43.9,175,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1094972067039106,0.008379888268156426,NA,1.1094972067039106,0.008379888268156426,NA,FALSE
Sweden,COMB,T,SERI,2012,01/10/2012,1,10,12,NA,Byxelkrok,2012,Clupea harengus,wet weight,liver,NA,330203313,2177979,3789565,2012-10-01,PFOS,17.5,57.3167,10.09,0.15000000000000002,NA,5.1,NA,NA,NA,24.1,26,NA,5,55.4,200,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5636871508379888,0.008379888268156426,NA,0.5636871508379888,0.008379888268156426,NA,FALSE
Sweden,COMB,T,SERI,2012,13/08/2012,13,8,12,NA,Gaviksfjärden,2012,Clupea harengus,wet weight,liver,NA,223802249,2177980,3789567,2012-08-13,PFOS,18.2412,62.8645,7.88,0.15000000000000002,NA,4,NA,NA,NA,21.5,25,NA,4,35.7,131,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4402234636871509,0.008379888268156426,NA,0.4402234636871509,0.008379888268156426,NA,FALSE
Sweden,COMB,T,SERI,2012,01/10/2012,1,10,12,NA,Västra Hanöbukten,2012,Clupea harengus,wet weight,liver,NA,361603627,2177981,3789568,2012-10-01,PFOS,14.283299999999999,55.7507,12.99,0.15000000000000002,NA,8.3,NA,NA,NA,27.9,30,NA,4,61.3,152,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7256983240223465,0.008379888268156426,NA,0.7256983240223465,0.008379888268156426,NA,FALSE
Sweden,COMB,T,SERI,2012,28/08/2012,28,8,12,NA,Holmöarna,2012,Clupea harengus,wet weight,liver,NA,165501666,2177966,3789210,2012-08-28,PFOS,20.876800000000003,63.6808,4.55,0.15000000000000002,NA,2.2,NA,NA,NA,20.8,25,NA,5,35.4,163,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25418994413407825,0.008379888268156426,NA,0.25418994413407825,0.008379888268156426,NA,FALSE
Sweden,COMB,T,SERI,2012,07/10/2012,7,10,12,NA,N Baltic Proper off shore,2012,Clupea harengus,wet weight,liver,NA,427004281,2177987,3789581,2012-10-07,PFHXS,20.5,58.75,0.35,0.08,NA,5.8,NA,NA,NA,25.8,36,NA,8,36.4,181,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Sweden,COMB,T,SERI,2012,17/09/2012,17,9,12,NA,Rånefjärden,2012,Clupea harengus,wet weight,liver,NA,491504926,2177985,3789576,2012-09-17,PFHXS,22.4181,65.7555,0.12000000000000001,0.08,NA,1.8,NA,NA,NA,19.2,24,NA,5,28,139,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Sweden,COMB,T,SERI,2012,12/10/2012,12,10,12,NA,Bothnian Sea off shore,2012,Clupea harengus,wet weight,liver,NA,398303994,2177986,3789578,2012-10-12,PFHXS,19.5,61.25,0.2,0.08,NA,3.4,NA,NA,NA,21.9,28,NA,6,32.1,177,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Sweden,COMB,T,SERI,2012,01/10/2012,1,10,12,NA,Västra Hanöbukten,2012,Clupea harengus,wet weight,liver,NA,362803639,2177981,3789569,2012-10-01,PFHXS,14.283299999999999,55.7507,0.22,0.08,NA,7.5,NA,NA,NA,26.2,31,NA,6,55.8,181,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Sweden,COMB,T,SERI,2012,20/09/2012,20,9,12,NA,Kullen,2012,Clupea harengus,wet weight,liver,NA,735807369,2177982,3789570,2012-09-20,PFHXS,12.3811,56.325100000000006,0.11,0.08,NA,11.6,NA,NA,NA,30,39,NA,4,104,220,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Sweden,COMB,T,SERI,2012,01/10/2012,1,10,12,NA,Byxelkrok,2012,Clupea harengus,wet weight,liver,NA,329003301,2177979,3789564,2012-10-01,PFHXS,17.5,57.3167,0.17,0.08,NA,4.2,NA,NA,NA,23.6,28,NA,5,52.6,197,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Sweden,COMB,T,SERI,2012,13/08/2012,13,8,12,NA,Gaviksfjärden,2012,Clupea harengus,wet weight,liver,NA,222602237,2177980,3789566,2012-08-13,PFHXS,18.2412,62.8645,0.12000000000000001,0.08,NA,4.9,NA,NA,NA,22.2,26,NA,4,36.5,118,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Sweden,COMB,T,SERI,2012,28/08/2012,28,8,12,NA,Holmöarna,2012,Clupea harengus,wet weight,liver,NA,164301654,2177966,3789209,2012-08-28,PFHXS,20.876800000000003,63.6808,0.1,0.08,NA,2.2,NA,NA,NA,21.1,27,NA,5,33.6,159,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Sweden,COMB,T,SERI,2012,11/05/2012,11,5,10,NA,Stora Karlsö,2012,Uria aalge,wet weight,NA,NA,6600075,2177937,3787909,2012-05-11,PFHXS,17.9741,57.283300000000004,0.88,0.08,NA,NA,NA,NA,NA,NA,NA,12.5,NA,110.5,83.80000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Sweden,COMB,T,SERI,2012,26/11/2012,26,11,12,NA,Utlängan,2012,Clupea harengus,wet weight,liver,D,751507526,2177929,3787819,2012-11-26,PFHxA,15.780999999999999,55.9491,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Sweden,CEMP~COMB,T,SERI,2012,17/08/2012,17,8,12,NA,E/W FLADEN,2012,Clupea harengus,wet weight,liver,D,514805159,2177930,3787833,2012-08-17,PFHxA,11.828,57.224700000000006,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Sweden,COMB,T,SERI,2012,23/09/2012,23,9,12,NA,Harufjärden,2012,Clupea harengus,wet weight,liver,D,171201723,2177932,3787857,2012-09-23,PFHxA,22.8791,65.5825,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Sweden,COMB,T,SERI,2012,21/08/2012,21,8,12,NA,Lagnö,2012,Clupea harengus,wet weight,liver,D,97000981,2177984,3789575,2012-08-21,PFHxA,18.834800000000005,59.565200000000004,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Sweden,COMB,T,SERI,2012,07/08/2012,7,8,12,NA,Långvindsfjärden,2012,Clupea harengus,wet weight,liver,D,88300894,2177983,3789572,2012-08-07,PFHxA,17.1622,61.4554,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Sweden,COMB,T,SERI,2012,01/10/2012,1,10,12,NA,Kinnbäcksfjärden,2012,Clupea harengus,wet weight,liver,D,242002431,2177958,3788899,2012-10-01,PFHxA,21.474999999999998,65.0568,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Sweden,COMB,T,SERI,2012,20/12/2012,20,12,12,NA,Landsort,2012,Clupea harengus,wet weight,liver,D,709807109,2177970,3789252,2012-12-20,PFHxA,18.0043,58.693600000000004,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Sweden,COMB,T,SERI,2012,03/12/2012,3,12,12,NA,Abbekås,2012,Clupea harengus,wet weight,liver,D,676806779,2177978,3789562,2012-12-03,PFHxA,13.610999999999999,55.3163,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Sweden,COMB,T,SERI,2012,01/10/2012,1,10,12,NA,Ängskärsklubb,2012,Clupea harengus,wet weight,liver,D,296702978,2177934,3787873,2012-10-01,PFHxA,18.162399999999998,60.5326,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Sweden,COMB,T,SERI,2012,03/12/2012,3,12,12,NA,Abbekås,2012,Clupea harengus,wet weight,liver,NA,676806779,2177978,3789562,2012-12-03,PFDOA,13.610999999999999,55.3163,0.62,0.14,NA,4.7,NA,NA,NA,24.1,27,NA,3,41.5,158,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Sweden,COMB,T,SERI,2012,01/10/2012,1,10,12,NA,Västra Hanöbukten,2012,Clupea harengus,wet weight,liver,NA,362803639,2177981,3789569,2012-10-01,PFDOA,14.283299999999999,55.7507,0.32999999999999996,0.14,NA,7.5,NA,NA,NA,26.2,31,NA,6,55.8,181,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Sweden,COMB,T,SERI,2012,20/09/2012,20,9,12,NA,Kullen,2012,Clupea harengus,wet weight,liver,NA,737007381,2177982,3789571,2012-09-20,PFDOA,12.3811,56.325100000000006,0.26,0.14,NA,11.7,NA,NA,NA,30,35,NA,4,99.6,174,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Sweden,COMB,T,SERI,2012,07/08/2012,7,8,12,NA,Långvindsfjärden,2012,Clupea harengus,wet weight,liver,D,89500906,2177983,3789573,2012-08-07,PFDOA,17.1622,61.4554,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Sweden,COMB,T,SERI,2012,07/10/2012,7,10,12,NA,N Baltic Proper off shore,2012,Clupea harengus,wet weight,liver,NA,427004281,2177987,3789581,2012-10-07,PFDOA,20.5,58.75,0.24000000000000002,0.14,NA,5.8,NA,NA,NA,25.8,36,NA,8,36.4,181,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Finland,COMB~WFD,T~S,SYKE,2012,01/09/2012,1,9,15,NA,Kalajokisuun edusta,2012,Perca fluviatilis,wet weight,muscle,NA,59282,2226819,3796459,2012-09-01,PFOS,23.87478,64.30172999999999,2.61,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61,NA,NA,2.61,NA,NA,FALSE
Finland,COMB~WFD,T~S,SYKE,2012,01/09/2012,1,9,15,NA,Kalajokisuun edusta,2012,Perca fluviatilis,wet weight,muscle,<,59284,2226820,3796462,2012-09-01,PFHXS,23.87478,64.30172999999999,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2012,01/09/2012,1,9,15,NA,Kalajokisuun edusta,2012,Perca fluviatilis,wet weight,muscle,NA,59284,2226820,3796462,2012-09-01,PFDA,23.87478,64.30172999999999,0.47000000000000003,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47000000000000003,NA,NA,0.47000000000000003,NA,NA,FALSE
Finland,COMB~WFD,T~S,SYKE,2012,01/09/2012,1,9,15,NA,Kalajokisuun edusta,2012,Perca fluviatilis,wet weight,muscle,NA,59282,2226819,3796459,2012-09-01,PFUnDA,23.87478,64.30172999999999,0.77,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,NA,0.77,NA,NA,FALSE
Finland,COMB~WFD,T~S,SYKE,2012,01/09/2012,1,9,15,NA,Kalajokisuun edusta,2012,Perca fluviatilis,wet weight,muscle,<,59282,2226819,3796459,2012-09-01,PFPeA,23.87478,64.30172999999999,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2012,01/09/2012,1,9,15,NA,Kalajokisuun edusta,2012,Perca fluviatilis,wet weight,muscle,NA,59282,2226819,3796459,2012-09-01,PFTrDA,23.87478,64.30172999999999,0.38,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Finland,COMB~WFD,T~S,SYKE,2012,01/09/2012,1,9,15,NA,Kalajokisuun edusta,2012,Perca fluviatilis,wet weight,muscle,<,59282,2226819,3796459,2012-09-01,PFTDA,23.87478,64.30172999999999,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2012,01/09/2012,1,9,15,NA,Kalajokisuun edusta,2012,Perca fluviatilis,wet weight,muscle,NA,59282,2226819,3796459,2012-09-01,PFDOA,23.87478,64.30172999999999,0.18,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Denmark,COMB,B~T~S,NERI,2011,12/11/2011,12,11,24,NA,STO0102400,2011,Zoarces viviparus,wet weight,liver,NA,10222,2353163,3857878,2011-11-12,PFOA,11.66333,55.18717,1.9,0.067,15,NA,NA,NA,NA,NA,NA,NA,NA,54.44,NA,NA,NA,NA,NA,107.31,27.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3099510603588907,0.010929853181076673,2.4469820554649266,0.3099510603588907,0.010929853181076673,2.4469820554649266,FALSE
Denmark,CEMP~COMB,S,NERI,2011,24/11/2011,24,11,25,NA,LIM-3716-1,2011,Zoarces viviparus,wet weight,liver,<,10282,2353141,3857875,2011-11-24,PFOA,10.11667,57.03833000000001,1.2,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1957585644371941,0,2.4469820554649266,0.1957585644371941,0,2.4469820554649266,TRUE
Denmark,COMB,T~S,NERI,2011,27/09/2011,27,9,23,NA,STOS39,2011,Platichthys flesus,wet weight,liver,<,10250,2353126,3857870,2011-09-27,PFOA,11.17267,55.26117000000001,1.2,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Denmark,COMB,B~T~S,NERI,2011,09/11/2011,9,11,9,NA,SJY FFML5012,2011,Zoarces viviparus,wet weight,liver,NA,10330,2353162,3857876,2011-11-09,PFOS,9.640669999999998,54.92217000000001,5.1,0.2,15,NA,NA,NA,NA,NA,18.43,NA,NA,21.979999999999997,497.9000000000001,NA,NA,295.5,875.8,27.4,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2849162011173184,0.011173184357541902,0.8379888268156426,0.2849162011173184,0.011173184357541902,0.8379888268156426,FALSE
Denmark,COMB,B~T~S,NERI,2011,17/11/2011,17,11,25,NA,FRB65,2011,Zoarces viviparus,wet weight,liver,NA,10362,2353153,3857874,2011-11-17,PFOS,12.02333,55.925000000000004,5.5,0.2,15,NA,NA,NA,NA,NA,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30726256983240224,0.011173184357541902,0.8379888268156426,0.30726256983240224,0.011173184357541902,0.8379888268156426,FALSE
Denmark,COMB,T~S,NERI,2012,17/09/2012,17,9,10,NA,STO0901017,2012,Platichthys flesus,wet weight,liver,NA,11130,2353232,3858089,2012-09-17,PFDA,12.4215,54.939330000000005,1.8,0.8,15,NA,NA,NA,NA,NA,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.264,NA,4.624999999999999,0.7939999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Denmark,COMB,B~T~S,NERI,2012,26/10/2012,26,10,20,NA,SJY FFML5014,2012,Zoarces viviparus,wet weight,liver,D,11117,2353287,3858061,2012-10-26,PFDA,9.615169999999999,54.922670000000004,0.8,0.8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14059753954305798,0.14059753954305798,2.636203866432337,0.14059753954305798,0.14059753954305798,2.636203866432337,TRUE
Denmark,COMB,T~S,NERI,2012,03/10/2012,3,10,10,NA,STOS39,2012,Platichthys flesus,wet weight,liver,<,11040,2353296,3858102,2012-10-03,PFHxA,11.17267,55.26117000000001,0.8,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Denmark,CEMP~COMB,S,NERI,2012,02/11/2012,2,11,59,NA,LIM-3716-1,2012,Zoarces viviparus,wet weight,liver,<,11251,2353272,3858006,2012-11-02,PFHxA,10.11667,57.03833000000001,0.8,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Denmark,COMB,B~T~S,NERI,2012,19/10/2012,19,10,23,NA,SJY FFML5012,2012,Zoarces viviparus,wet weight,liver,<,11115,2353284,3858059,2012-10-19,PFHxA,9.640669999999998,54.92217000000001,0.8,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Denmark,COMB,B~T~S,NERI,2012,08/10/2012,8,10,12,NA,STO0102400,2012,Zoarces viviparus,wet weight,liver,<,11059,2353300,3858074,2012-10-08,PFNA,11.66333,55.18717,1.4,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24911032028469748,0,2.6690391459074734,0.24911032028469748,0,2.6690391459074734,TRUE
Denmark,COMB,B~T~S,NERI,2012,05/11/2012,5,11,130,NA,FRB65,2012,Zoarces viviparus,wet weight,liver,<,11233,2353273,3857990,2012-11-05,PFNA,12.02333,55.925000000000004,1.4,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24911032028469748,0,2.6690391459074734,0.24911032028469748,0,2.6690391459074734,TRUE
Denmark,COMB,B~S,NERI,2012,29/10/2012,29,10,42,NA,ARH170009,2012,Zoarces viviparus,wet weight,liver,<,11181,2353277,3857973,2012-10-29,PFNA,10.22283,56.16817000000001,1.4,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24911032028469748,0,2.6690391459074734,0.24911032028469748,0,2.6690391459074734,TRUE
Denmark,COMB,B~T~S,NERI,2012,08/10/2012,8,10,18,NA,STO0101400,2012,Zoarces viviparus,wet weight,liver,<,11134,2353299,3858069,2012-10-08,PFOA,11.7855,55.041199999999996,1.2,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1957585644371941,0,2.4469820554649266,0.1957585644371941,0,2.4469820554649266,TRUE
